,Track Name,Artist Name,Popularity,Release Year,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
1748,That Don't Impress Me Much,Shania Twain,63,1999,False,0.743,0.873,10,-4.943,0,0.0507,0.14,0.0,0.142,0.965,125.005,238707,5
1749,Angel of the Morning,Juice Newton,42,2016,False,0.422,0.48,8,-4.744,1,0.0246,0.261,0.0149,0.0836,0.394,76.109,252573,4
1750,I Love This Bar,Toby Keith,68,2003,False,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,335333,4
1751,One Of Them Girls,Lee Brice,68,2020,False,0.643,0.79,4,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,188893,4
1752,Holler Boys,Upchurch,0,2019,False,0.674,0.425,1,-7.725,1,0.031,0.191,0.0,0.169,0.11,119.954,211499,4
1753,Starting Over,Chris Stapleton,65,2020,False,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413,4
1754,Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,Rehab,64,2005,True,0.667,0.673,4,-6.006,1,0.0536,0.117,0.0,0.343,0.706,151.834,229040,4
1755,Even Though I'm Leaving,Luke Combs,0,2019,False,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4
1756,Something in the Orange,Zach Bryan,89,2022,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013,3
1757,The House of the Rising Sun,The Animals,60,2019,False,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,3
1758,Wouldn't It Be Nice - Mono,The Beach Boys,51,1966,False,0.396,0.686,5,-5.607,1,0.0341,0.725,1.04e-06,0.17,0.717,124.318,145800,4
1759,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,54,1971,False,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,222747,4
1760,Can't Help Falling in Love,Elvis Presley,80,1961,False,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,182360,3
1761,Can't Take My Eyes off You,Frankie Valli,75,1967,False,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680,4
1762,My Way,Frank Sinatra,74,1969,False,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,276800,4
1763,Build Me Up Buttercup (Mono),The Foundations,81,1967,False,0.64,0.664,0,-4.73,1,0.0289,0.196,0.0,0.31,0.879,134.002,180133,4
1764,All Along the Watchtower,Jimi Hendrix,57,1997,False,0.429,0.812,8,-6.252,1,0.0657,0.00282,2.44e-05,0.0882,0.625,113.279,238627,4
1765,I Get Around (Mono),The Beach Boys,66,1964,False,0.39,0.625,9,-7.813,0,0.0537,0.36,0.0,0.0663,0.514,144.338,134387,4
1766,Hey Jude - Remastered 2009,The Beatles,58,1973,False,0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,431333,4
1767,People Are Strange,The Doors,77,1967,False,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,130173,4
1768,Stand By Me,Ben E. King,57,2016,False,0.653,0.334,9,-6.955,1,0.0313,0.411,3.47e-05,0.123,0.665,119.46,174253,4
1769,Fly Me To The Moon (In Other Words),Frank Sinatra,75,1962,False,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,147000,4
1770,Surfin' U.S.A. - Remastered 2001,The Beach Boys,73,1963,False,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373,4
1771,These Boots Are Made for Walkin',Nancy Sinatra,57,1987,False,0.718,0.323,9,-15.533,1,0.0601,0.562,1.1e-06,0.0827,0.463,82.719,162867,4
1772,My Girl,The Temptations,83,1965,False,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,165000,4
1773,My Generation - Stereo Version,The Who,63,1965,False,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,198707,4
1774,Hit the Road Jack,Ray Charles,71,2021,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,119880,4
1775,Good Vibrations - Remastered 2001,The Beach Boys,61,2006,False,0.403,0.495,10,-6.888,0,0.0312,0.387,8.03e-06,0.147,0.38,132.912,217747,4
1776,Put Your Head On My Shoulder,Paul Anka,69,2000,False,0.547,0.335,4,-9.2,0,0.0307,0.747,0.0,0.101,0.474,115.838,154733,3
1777,You Can't Always Get What You Want,The Rolling Stones,69,1969,False,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,448720,4
1778,Somethin' Stupid,Frank Sinatra,79,1967,False,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,162493,4
1779,Be My Baby,The Ronettes,79,1964,False,0.512,0.771,4,-7.006,1,0.0402,0.168,0.0,0.0895,0.803,129.639,160907,4
1780,What A Wonderful World,Louis Armstrong,79,1968,False,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227,4
1781,Suspicious Minds,Elvis Presley,59,2002,False,0.542,0.722,7,-5.065,1,0.0262,0.0516,1.18e-05,0.131,0.609,115.21,272360,4
1782,Time Of The Season,The Zombies,61,1968,False,0.541,0.571,4,-10.745,0,0.0373,0.127,3.83e-06,0.275,0.666,117.067,214067,4
1783,Come A Little Bit Closer,Jay & The Americans,63,1964,False,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,166667,4
1784,Somebody to Love,Jefferson Airplane,70,1967,False,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,174840,4
1785,Voodoo Child (Slight Return),Jimi Hendrix,68,1968,False,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,313373,4
1786,Ring of Fire,Johnny Cash,72,1963,False,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158427,4
1787,It's Not Unusual,Tom Jones,78,1965,False,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,119800,4
1788,You Never Can Tell,Chuck Berry,74,1964,False,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,161907,4
1789,God Only Knows - Mono,The Beach Boys,64,1966,False,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,173040,4
1790,Sugar Sugar,The Archies,72,1969,False,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,167213,4
1791,Respect,Aretha Franklin,77,1967,False,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,147600,4
1792,Proud Mary,Creedence Clearwater Revival,78,1969,False,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,187213,4
1793,I Got You (I Feel Good),James Brown & The Famous Flames,72,1966,False,0.613,0.487,7,-8.781,1,0.0935,0.412,1.02e-05,0.286,0.699,143.332,165800,4
1794,White Rabbit,Jefferson Airplane,70,1967,False,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4
1795,You Don't Own Me,Lesley Gore,73,1963,False,0.473,0.434,2,-10.02,1,0.0257,0.701,0.0,0.628,0.711,94.814,150000,3
1796,The Boxer,Simon & Garfunkel,71,1970,False,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,308520,4
1797,The Times They Are A-Changin',Bob Dylan,67,1964,False,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,192053,3
1798,Pinball Wizard,The Who,68,1969,False,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,180943,4
1799,Little Wing,Jimi Hendrix,72,1967,False,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747,4
1800,The Wanderer,Dion,60,2001,False,0.623,0.48,2,-13.215,1,0.0392,0.193,0.0,0.11,0.842,114.436,167160,4
1801,Son Of A Preacher Man,Dusty Springfield,79,1969,False,0.404,0.43,4,-12.327,1,0.224,0.538,0.0,0.0802,0.641,180.061,148053,4
1802,It's My Party,Lesley Gore,66,1963,False,0.692,0.501,9,-11.708,1,0.0625,0.368,0.0,0.0393,0.961,128.388,140000,4
1803,(Sittin' On) the Dock of the Bay,Otis Redding,61,1968,False,0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,166827,4
1804,Everybody Loves Somebody,Dean Martin,45,2014,False,0.5,0.413,3,-12.254,1,0.0366,0.857,0.0,0.352,0.462,119.199,164453,3
1805,One - Single Version,Three Dog Night,53,1968,False,0.55,0.409,5,-12.702,0,0.0321,0.312,0.0,0.096,0.405,61.226,185827,4
1806,Unchained Melody,The Righteous Brothers,63,1990,False,0.361,0.219,0,-16.553,1,0.0285,0.563,0.0,0.558,0.26,98.532,216267,3
1807,Going Up The Country,Canned Heat,62,1987,False,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,171373,4
1808,Sunny Afternoon,The Kinks,67,1966,False,0.553,0.519,0,-8.056,1,0.0269,0.194,0.0,0.0667,0.474,123.698,212947,4
1809,Bang Bang (My Baby Shot Me Down),Nancy Sinatra,68,1966,False,0.433,0.174,5,-18.791,0,0.0537,0.982,0.101,0.111,0.366,95.802,162447,4
1810,Do You Believe in Magic?,The Lovin' Spoonful,69,1965,False,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,125827,4
1811,(What A) Wonderful World,Sam Cooke,67,2000,False,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518,125440,4
1812,Black Magic Woman,Santana,61,2007,False,0.497,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.089,0.633,124.359,195867,4
1813,Blowin' in the Wind,Bob Dylan,69,1963,False,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427,4
1814,Nights In White Satin - Single Version,The Moody Blues,51,2014,False,0.21,0.346,4,-12.069,0,0.0299,0.252,0.336,0.247,0.22,79.026,265627,4
1815,The End of the World,Skeeter Davis,68,1994,False,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,157573,3
1816,For Once In My Life,Stevie Wonder,77,1968,False,0.524,0.519,6,-11.903,1,0.043,0.195,0.0,0.523,0.847,110.121,169800,4
1817,Heartbreaker - 1990 Remaster,Led Zeppelin,64,1969,False,0.403,0.709,9,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,254133,4
1818,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,79,1965,False,0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,160280,4
1819,She's Not There,The Zombies,67,1965,False,0.533,0.729,4,-6.976,0,0.046,0.593,0.0,0.0981,0.905,132.286,146360,4
1820,Daydream Believer,The Monkees,69,1968,False,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4
1821,L-O-V-E,Nat King Cole,76,1965,False,0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,155307,4
1822,Surfin' Bird,The Trashmen,59,1987,False,0.564,0.959,11,-13.125,0,0.0691,0.0146,0.638,0.208,0.834,101.239,137133,4
1823,I Say a Little Prayer,Aretha Franklin,52,2017,False,0.59,0.355,9,-14.051,1,0.0352,0.48,0.0,0.0585,0.499,133.03,216773,4
1824,Runaround Sue,Dion,71,1961,False,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,171600,4
1825,At Last,Etta James,78,1960,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,179693,3
1826,Strangers In The Night,Frank Sinatra,74,1966,False,0.259,0.473,5,-8.275,1,0.0295,0.592,0.0,0.201,0.539,90.348,157867,4
1827,Waterloo Sunset,The Kinks,66,1967,False,0.521,0.692,1,-7.377,0,0.0251,0.0976,0.0,0.187,0.432,107.704,194520,4
1828,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,Scott McKenzie,65,1967,False,0.525,0.52,7,-11.725,1,0.0271,0.538,0.00569,0.111,0.523,112.554,178507,4
1829,Pale Blue Eyes,The Velvet Underground,67,1969,False,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,339533,4
1830,The Lion Sleeps Tonight (Wimoweh),The Tokens,63,1994,False,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,162093,4
1831,Viva Las Vegas (Bonus Track),Elvis Presley,54,2022,False,0.608,0.567,7,-11.297,1,0.0445,0.819,0.0,0.344,0.861,144.022,144840,4
1832,You'll Never Walk Alone,Gerry & The Pacemakers,48,2017,False,0.452,0.428,0,-5.552,1,0.0325,0.415,0.0,0.224,0.291,114.482,160027,3
1833,Venus,Shocking Blue,49,2011,False,0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.957,128.111,187533,4
1834,Don't Let Me Be Misunderstood,The Animals,46,2003,False,0.546,0.568,11,-9.604,0,0.0285,0.146,0.0,0.77,0.488,112.584,145693,4
1835,I Heard It Through The Grapevine,Marvin Gaye,74,1968,False,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,194293,4
1836,Sunday Morning,The Velvet Underground,68,1967,False,0.506,0.442,5,-13.268,0,0.0276,0.0869,0.00239,0.0846,0.532,105.826,175893,4
1837,Crimson and Clover (Single Version),Tommy James & The Shondells,62,2021,False,0.404,0.591,11,-12.277,1,0.0724,0.256,0.0346,0.177,0.654,82.44,208667,4
1838,Mr. Tambourine Man,Bob Dylan,63,1965,False,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,330533,4
1839,"Hold On, I'm Comin'",Sam & Dave,43,2007,False,0.764,0.544,6,-8.899,1,0.0333,0.0114,0.00952,0.164,0.866,106.86,149080,4
1840,In the Ghetto,Elvis Presley,49,2007,False,0.446,0.411,10,-10.619,1,0.034,0.781,0.00472,0.107,0.454,87.018,177173,4
1841,Jump in the Line,Harry Belafonte,65,1961,False,0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,221704,4
1842,These Days,Nico,67,1967,False,0.401,0.13,5,-17.638,1,0.0312,0.989,0.305,0.101,0.213,93.091,210653,4
1843,I Wanna Be Your Dog,The Stooges,58,1969,False,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,188560,4
1844,I Got You Babe,Sonny & Cher,58,1991,False,0.621,0.708,6,-9.057,1,0.0259,0.246,2e-06,0.143,0.624,110.533,193840,3
1845,A Whiter Shade of Pale - Original Single Version,Procol Harum,68,2019,False,0.249,0.66,0,-6.904,1,0.0343,0.514,0.00271,0.0891,0.427,149.822,248947,4
1846,The Letter,The Box Tops,71,1967,False,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,112800,4
1847,Bring It On Home to Me,Sam Cooke,65,2000,False,0.523,0.402,0,-8.233,1,0.0305,0.778,0.0,0.432,0.675,70.863,162533,4
1848,Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers",28,2012,False,0.622,0.701,2,-8.138,1,0.349,0.39,0.0,0.406,0.686,69.55,192459,4
1849,Wild Thing,The Troggs,65,1966,False,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,155333,4
1850,Sinnerman,Nina Simone,63,1965,False,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,622000,4
1851,You Can't Hurry Love,The Supremes,74,1966,False,0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,167933,4
1852,Green River,Creedence Clearwater Revival,77,1969,False,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,154120,4
1853,Summer in the City - Remastered,The Lovin' Spoonful,66,1966,False,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,160307,4
1854,Ain't That A Kick In The Head,Dean Martin,61,1996,False,0.661,0.311,4,-9.549,0,0.0701,0.458,0.0,0.233,0.702,132.008,145800,4
1855,Gimme Some Lovin' - Single Mix,The Spencer Davis Group,59,1966,False,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,178840,4
1856,Green Onions,Booker T. & the M.G.'s,56,1962,False,0.788,0.38,10,-15.179,1,0.0346,0.811,0.906,0.102,0.892,138.205,167385,4
1857,Beggin',Frankie Valli & The Four Seasons,60,1967,False,0.59,0.356,2,-14.656,0,0.0404,0.0651,0.0,0.167,0.375,129.639,170627,4
1858,To Love Somebody,Bee Gees,70,1967,False,0.423,0.384,9,-12.503,1,0.0315,0.729,4.11e-06,0.27,0.521,90.43,182000,4
1859,Spooky,Dusty Springfield,73,1968,False,0.752,0.445,4,-12.725,0,0.0338,0.5,0.0,0.0912,0.964,106.283,164173,4
1860,I Put A Spell On You,Nina Simone,72,1965,False,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,155027,3
1861,Who's Lovin' You,The Jackson 5,61,1969,False,0.247,0.307,7,-13.16,1,0.0371,0.648,2.43e-05,0.281,0.403,161.982,235640,3
1862,The Girl From Ipanema,Stan Getz,69,1964,False,0.653,0.149,10,-17.866,0,0.0392,0.867,0.000983,0.0986,0.481,130.359,320253,4
1863,Do You Love Me - Mono Single,The Contours,69,1962,False,0.596,0.793,5,-6.611,1,0.0421,0.586,1.86e-06,0.108,0.8,150.256,172947,4
1864,Do Wah Diddy Diddy - 2007 Remaster,Manfred Mann,65,1963,False,0.66,0.583,4,-7.361,1,0.0512,0.282,0.0,0.0553,0.941,125.44,144147,4
1865,I Started A Joke,Bee Gees,67,1968,False,0.31,0.464,7,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,188307,4
1866,Mr. Lonely,Bobby Vinton,48,1991,False,0.37,0.185,4,-14.335,1,0.028,0.804,1.35e-06,0.288,0.31,84.392,159568,3
1867,Girl from the North Country,Bob Dylan,66,1969,False,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,220400,4
1868,Then He Kissed Me,The Crystals,62,2011,False,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,158685,4
1869,Blackbird - Remastered 2009,The Beatles,79,1968,False,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,138387,4
1870,In My Life - Remastered 2009,The Beatles,79,1965,False,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,146333,4
1871,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,73,1965,False,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,124693,3
1872,I Want To Hold Your Hand - Remastered 2009,The Beatles,73,1973,False,0.496,0.703,7,-6.905,1,0.0376,0.525,2.08e-06,0.305,0.936,130.915,146720,4
1873,And I Love Her - Remastered 2009,The Beatles,75,1964,False,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,149693,4
1874,You've Got To Hide Your Love Away - Remastered 2009,The Beatles,70,1965,False,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,129120,3
1875,Something - Remastered 2009,The Beatles,75,1969,False,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293,4
1876,All My Loving - Remastered 2009,The Beatles,72,1963,False,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,127853,4
1877,"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,73,1968,False,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,188960,4
1878,Help! - Remastered 2009,The Beatles,73,1965,False,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,139560,4
1879,Eleanor Rigby - Remastered 2009,The Beatles,73,1966,False,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,126533,4
1880,Get Back - Remastered 2009,The Beatles,71,1970,False,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,189387,4
1881,Love Me Do - Remastered 2009,The Beatles,69,1963,False,0.52,0.829,0,-6.228,1,0.0806,0.386,6.2e-05,0.227,0.744,147.997,141693,4
1882,Can't Buy Me Love - Remastered 2009,The Beatles,68,1964,False,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,131867,4
1883,While My Guitar Gently Weeps - Remastered 2009,The Beatles,72,1968,False,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,285000,4
1884,I'll Follow The Sun - Remastered 2009,The Beatles,66,1964,False,0.689,0.313,0,-10.073,1,0.0366,0.789,0.0,0.144,0.625,133.754,108853,4
1885,I Saw Her Standing There - Remastered 2009,The Beatles,69,1963,False,0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109,173947,4
1886,A Hard Day's Night - Remastered 2009,The Beatles,69,1964,False,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,154200,4
1887,Golden Slumbers - Remastered 2009,The Beatles,68,1969,False,0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,91760,4
1888,"Here, There And Everywhere - Remastered 2009",The Beatles,69,1966,False,0.29,0.247,7,-12.125,1,0.0383,0.921,0.00565,0.0917,0.36,165.361,144880,4
1889,Michelle - Remastered 2009,The Beatles,68,1965,False,0.578,0.29,5,-12.501,0,0.0341,0.652,0.0,0.105,0.666,117.403,162373,4
1890,Now And Then,The Beatles,71,2023,False,0.442,0.605,4,-4.639,0,0.0284,0.238,6.44e-05,0.307,0.358,87.194,248333,4
1891,I Will - Remastered 2009,The Beatles,67,1968,False,0.631,0.387,5,-11.529,1,0.0262,0.742,0.000406,0.0822,0.832,103.11,105933,4
1892,The Long And Winding Road - Remastered 2009,The Beatles,66,1970,False,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,218187,4
1893,If I Fell - Remastered 2009,The Beatles,66,1964,False,0.665,0.31,2,-8.928,1,0.0278,0.68,0.0,0.0877,0.568,108.211,139467,4
1894,Ticket To Ride - Remastered 2009,The Beatles,66,1965,False,0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.749,123.419,189680,4
1895,With A Little Help From My Friends - Remastered 2009,The Beatles,67,1967,False,0.705,0.515,4,-9.343,1,0.0337,0.365,0.0,0.389,0.803,112.035,164107,4
1896,Eight Days A Week - Remastered 2009,The Beatles,65,1964,False,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,163600,4
1897,Girl - Remastered 2009,The Beatles,65,1965,False,0.699,0.294,5,-13.205,0,0.0294,0.587,0.0,0.117,0.893,96.615,151720,4
1898,For No One - Remastered 2009,The Beatles,65,1966,False,0.483,0.351,1,-10.487,0,0.0278,0.783,0.0,0.115,0.713,81.208,119813,4
1899,Day Tripper - Remastered 2009,The Beatles,65,1973,False,0.641,0.722,6,-10.553,0,0.0297,0.117,0.0,0.19,0.698,137.732,169613,4
1900,Don't Let Me Down - Remastered 2009,The Beatles,69,1973,False,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,215733,4
1901,Drive My Car - Remastered 2009,The Beatles,66,1965,False,0.754,0.571,2,-8.547,1,0.0421,0.0173,0.0,0.3,0.82,122.463,148893,4
1902,Oh! Darling - Remastered 2009,The Beatles,67,1969,False,0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,207240,3
1903,She Loves You - Mono Version / Remastered 2009,The Beatles,64,1973,False,0.308,0.895,7,-5.157,1,0.0463,0.389,0.0,0.177,0.902,150.109,142653,4
1904,When I'm Sixty Four - Remastered 2009,The Beatles,64,1967,False,0.704,0.241,1,-13.258,1,0.0476,0.625,2.8e-05,0.0868,0.661,140.411,157667,4
1905,Nowhere Man - Remastered 2009,The Beatles,64,1965,False,0.534,0.624,4,-9.589,1,0.0462,0.00797,0.0,0.128,0.687,121.402,163693,4
1906,Across The Universe - Remastered 2009,The Beatles,67,1970,False,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,228133,4
1907,We Can Work It Out - Remastered 2009,The Beatles,61,1973,False,0.381,0.608,2,-10.061,1,0.0268,0.113,0.0,0.148,0.742,106.299,136120,4
1908,Octopus's Garden - Remastered 2009,The Beatles,66,1969,False,0.626,0.512,1,-9.15,0,0.0247,0.155,4.65e-05,0.215,0.73,92.225,170720,4
1909,All You Need Is Love - Remastered 2009,The Beatles,66,1967,False,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,230387,4
1910,Lucy In The Sky With Diamonds - Remastered 2009,The Beatles,67,1967,False,0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,208467,1
1911,Do You Want To Know A Secret - Remastered 2009,The Beatles,64,1963,False,0.673,0.349,4,-12.414,1,0.0368,0.608,0.0,0.38,0.609,124.451,117013,4
1912,I've Just Seen A Face - Remastered 2009,The Beatles,62,1965,False,0.647,0.56,9,-8.809,1,0.0387,0.723,0.0,0.118,0.913,120.418,125040,3
1913,Penny Lane - Remastered 2009,The Beatles,64,1967,False,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,180893,4
1914,Rather Be (feat. Jess Glynne),Clean Bandit,76,2014,False,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,4
1915,Call Me Maybe,Carly Rae Jepsen,84,2012,False,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4
1916,You Make Me,Jan Metternich,60,2023,False,0.68,0.762,2,-7.627,1,0.0946,0.0123,0.0,0.688,0.57,89.989,126667,4
1917,On The Floor,Jennifer Lopez,81,2011,False,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,284867,4
1918,One More Time,Jan Metternich,56,2023,False,0.656,0.485,5,-10.52,0,0.0947,0.0943,0.0,0.139,0.474,169.046,187456,4
1919,i'm alright,Jan Metternich,59,2022,True,0.691,0.471,8,-11.251,0,0.0503,0.194,0.000843,0.111,0.466,156.054,149223,4
1920,California Gurls,Katy Perry,68,2010,False,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005,234653,4
1921,I Gotta Feeling,Black Eyed Peas,83,2009,False,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4
1922,I Knew You Were Trouble.,Taylor Swift,80,2012,False,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,4
1923,Crazy In Love (feat. Jay-Z),Beyoncé,81,2003,False,0.664,0.758,2,-6.583,0,0.21,0.00238,0.0,0.0598,0.701,99.259,235933,4
